,SHA,title,committer,date,commit additions,commit deletions,files changed,file sha,filename,file additions,file deletions,file changes
1022,dc78015f323f5ed3c3b7a9f2e6d9c1edcd9f77e2,Merge branch 'geoclue2-provider',Jon Lund Steffensen,2014-12-15 06:53:59,377,4,8,36598bc0659d2ce4138d59cd7ee8ec2d73b623fd,contrib/redshift.spec,2,2,4
1023,dc78015f323f5ed3c3b7a9f2e6d9c1edcd9f77e2,Merge branch 'geoclue2-provider',Jon Lund Steffensen,2014-12-15 06:53:59,377,4,8,1f1a30ea5c96551d4c0608c9c0cf30c54e516b95,po/POTFILES.in,1,0,1
1024,dc78015f323f5ed3c3b7a9f2e6d9c1edcd9f77e2,Merge branch 'geoclue2-provider',Jon Lund Steffensen,2014-12-15 06:53:59,377,4,8,eca9217177f9a750f1c8513d423c0a5ef78819db,src/Makefile.am,8,0,8
1025,dc78015f323f5ed3c3b7a9f2e6d9c1edcd9f77e2,Merge branch 'geoclue2-provider',Jon Lund Steffensen,2014-12-15 06:53:59,377,4,8,4c4150efd0bc9a2c1ef58b782135cbb13c102876,src/location-geoclue2.c,281,0,281
1026,dc78015f323f5ed3c3b7a9f2e6d9c1edcd9f77e2,Merge branch 'geoclue2-provider',Jon Lund Steffensen,2014-12-15 06:53:59,377,4,8,f0553e4f03c82a4c2a35986f20648035a30a053a,src/location-geoclue2.h,38,0,38
1027,dc78015f323f5ed3c3b7a9f2e6d9c1edcd9f77e2,Merge branch 'geoclue2-provider',Jon Lund Steffensen,2014-12-15 06:53:59,377,4,8,0c9a6bdbe733fcd75d1ad23022436f8f0d8558d1,src/redshift.c,19,1,20
1028,8b95878c3777419916a31788c13d85ec47af238b,contrib: Update RPM spec to use GeoClue2,Jon Lund Steffensen,2014-12-15 06:16:12,2,2,1,36598bc0659d2ce4138d59cd7ee8ec2d73b623fd,contrib/redshift.spec,2,2,4
1029,ee7e91dd8692f51acfde6a534766ff391000ed82,Fix #80: Add Geoclue2 location provider,Jon Lund Steffensen,2014-12-14 21:19:25,375,2,7,eef7b6ceea0119f7f55758e1742cbe6e2258b7ae,.travis.yml,2,1,3
1030,ee7e91dd8692f51acfde6a534766ff391000ed82,Fix #80: Add Geoclue2 location provider,Jon Lund Steffensen,2014-12-14 21:19:25,375,2,7,1bb5424da54ca18ae5ee8fb7d5a1ee5d27dc8fd2,configure.ac,26,0,26
1031,ee7e91dd8692f51acfde6a534766ff391000ed82,Fix #80: Add Geoclue2 location provider,Jon Lund Steffensen,2014-12-14 21:19:25,375,2,7,1f1a30ea5c96551d4c0608c9c0cf30c54e516b95,po/POTFILES.in,1,0,1
