,SHA,title,committer,commit additions,commit deletions,files changed,file sha,filename,file additions,file deletions,file changes,date
6080,b678b5bb79f48167e72fc6ee045fc2243847d8b6,Simplify dynamic queues by adding swal.insertQueueStep() and swal.deleteQueueStep() (#285),Limon Monte,111,328,7,e883be19d9d5035f462e9ec24a135716ee0eb8b0,index.html,21,179,200,2016-09-14 14:44:53
6081,b678b5bb79f48167e72fc6ee045fc2243847d8b6,Simplify dynamic queues by adding swal.insertQueueStep() and swal.deleteQueueStep() (#285),Limon Monte,111,328,7,39f139c3ec07d7a0b6d72bfcc75686741a1c9d29,src/sweetalert2.js,41,39,80,2016-09-14 14:44:53
6082,b678b5bb79f48167e72fc6ee045fc2243847d8b6,Simplify dynamic queues by adding swal.insertQueueStep() and swal.deleteQueueStep() (#285),Limon Monte,111,328,7,c3fffb83d90dd7bd93db39df2f70b83da9e66c9d,src/utils/utils.js,0,7,7,2016-09-14 14:44:53
6083,b678b5bb79f48167e72fc6ee045fc2243847d8b6,Simplify dynamic queues by adding swal.insertQueueStep() and swal.deleteQueueStep() (#285),Limon Monte,111,328,7,fe354adb21232fb255af4782253b9912e52d70e7,test/tests.js,45,94,139,2016-09-14 14:44:53
6084,fdb6fc180057de659534ed98c2aeb561a5dd9f1c,v4.2.8,Limon Monte,142,10,5,5cf285227ea909f31aaf122b06b5b9943012bcb6,dist/sweetalert2.common.js,70,4,74,2016-09-14 09:07:28
6085,fdb6fc180057de659534ed98c2aeb561a5dd9f1c,v4.2.8,Limon Monte,142,10,5,6d091688ff1459497a71dc92932cc340a776f734,dist/sweetalert2.js,70,4,74,2016-09-14 09:07:28
6086,fdb6fc180057de659534ed98c2aeb561a5dd9f1c,v4.2.8,Limon Monte,142,10,5,ed7df3d49c797ecea666d4b3945e6e7e6a9a1354,dist/sweetalert2.min.js,1,1,2,2016-09-14 09:07:28
6087,fdb6fc180057de659534ed98c2aeb561a5dd9f1c,v4.2.8,Limon Monte,142,10,5,c4c0cd403561761fd02130dd6f7990aa42152cd6,dist/sweetalert2.min.js.gz,0,0,0,2016-09-14 09:07:28
6088,fdb6fc180057de659534ed98c2aeb561a5dd9f1c,v4.2.8,Limon Monte,142,10,5,1bcbe8436795b88f2cc0f7855947cb0601c9bc39,package.json,1,1,2,2016-09-14 09:07:28
6089,2e968c6c7aa429edaab501eda7c657d2536f06f4,Improve TravisCI build by caching node_modules,Limon Monte,4,0,1,d15b2f2c2f74e23bab3e05d9e7d11796768562e5,.travis.yml,4,0,4,2016-09-14 09:06:21
6090,a2342dd4fcb407c44d4fe76aaa1a1e689734376a,Add progress steps (#275),Limon Monte,239,64,8,328ba58ae88991ad460cb261aef8f024234ae76f,.hound.yml,5,0,5,2016-09-13 19:29:53
6091,a2342dd4fcb407c44d4fe76aaa1a1e689734376a,Add progress steps (#275),Limon Monte,239,64,8,3dc24feb02f573a42e08b35c026b9c3d11350182,README.md,51,44,95,2016-09-13 19:29:53
6092,a2342dd4fcb407c44d4fe76aaa1a1e689734376a,Add progress steps (#275),Limon Monte,239,64,8,12c477871e9416faef94f6b8b80299a09ed88485,index.html,53,11,64,2016-09-13 19:29:53
6093,a2342dd4fcb407c44d4fe76aaa1a1e689734376a,Add progress steps (#275),Limon Monte,239,64,8,67ab908fd7eef29d83eb1aea050cb20afb079722,src/sweetalert2.js,48,0,48,2016-09-13 19:29:53
6094,a2342dd4fcb407c44d4fe76aaa1a1e689734376a,Add progress steps (#275),Limon Monte,239,64,8,7b46eb81677c65ad1e03c128223c4a3a3aab7556,src/sweetalert2.scss,62,7,69,2016-09-13 19:29:53
6095,a2342dd4fcb407c44d4fe76aaa1a1e689734376a,Add progress steps (#275),Limon Monte,239,64,8,194d4ab79a87dd855871ec38a12ffa1cd3e4aca0,src/utils/classes.js,5,1,6,2016-09-13 19:29:53
6096,a2342dd4fcb407c44d4fe76aaa1a1e689734376a,Add progress steps (#275),Limon Monte,239,64,8,a9027d12512bae92746459b3db27f124cce3abb7,src/utils/default.js,5,1,6,2016-09-13 19:29:53
6097,a2342dd4fcb407c44d4fe76aaa1a1e689734376a,Add progress steps (#275),Limon Monte,239,64,8,f7009699d3f5975fd9328568570c390dc82e9079,src/utils/dom.js,10,0,10,2016-09-13 19:29:53
6098,93750f94673a8a23d8b05f8c9d2a94893e9ca5dd,Update README.md (#283),Jon Crenshaw,2,2,1,3605e56ca7ff5fd0902e807c89dea6022a154833,README.md,2,2,4,2016-09-13 19:22:34
6099,6d89842e13c4bcccf53794ec82b2f51899ae46d7,Fix es6-promise including after releasing v3.3.0,Limon Monte,2,2,2,741be675c4c87a0ad4654109e328b1cf3eed7ade,README.md,1,1,2,2016-09-13 12:13:49
6100,6d89842e13c4bcccf53794ec82b2f51899ae46d7,Fix es6-promise including after releasing v3.3.0,Limon Monte,2,2,2,4b0167a22be0cc2bb0c9fb79ab4fd0b1ed9c1111,index.html,1,1,2,2016-09-13 12:13:49
6101,b41de8772ff52f135fd64ad1691901ed05feb1cd,v4.2.7,Limon Monte,95,82,6,3c5396d1b82de5f0a888ff6d1bef72ff1cb3fd26,dist/sweetalert2.common.js,44,38,82,2016-09-08 20:55:50
6102,b41de8772ff52f135fd64ad1691901ed05feb1cd,v4.2.7,Limon Monte,95,82,6,32b35423efad8df130dd977ce82625898bc9fb5a,dist/sweetalert2.js,44,38,82,2016-09-08 20:55:50
6103,b41de8772ff52f135fd64ad1691901ed05feb1cd,v4.2.7,Limon Monte,95,82,6,aa62f68ce1382b2908ed9d0958f0c6afa894eac8,dist/sweetalert2.min.js,1,1,2,2016-09-08 20:55:50
6104,b41de8772ff52f135fd64ad1691901ed05feb1cd,v4.2.7,Limon Monte,95,82,6,0cbafafd51cb57c337f9a990bcd136a1d65e1c80,dist/sweetalert2.min.js.gz,0,0,0,2016-09-08 20:55:50
6105,b41de8772ff52f135fd64ad1691901ed05feb1cd,v4.2.7,Limon Monte,95,82,6,b2228c411c575d4d6f4ffdeca81e7e46e2a4ec55,package.json,1,1,2,2016-09-08 20:55:50
6106,b41de8772ff52f135fd64ad1691901ed05feb1cd,v4.2.7,Limon Monte,95,82,6,e41bd2cd48284d5510378576fe84fe8981443727,src/sweetalert2.js,5,4,9,2016-09-08 20:55:50
6107,2b374d397ae8880ce04b3a65f6740cee478101da,Fix #280,Limon Monte,53,35,3,41dd45dd8b2c7f6e50b4aaf00f8732d50d06025f,src/sweetalert2.js,24,13,37,2016-09-08 20:55:18
6108,2b374d397ae8880ce04b3a65f6740cee478101da,Fix #280,Limon Monte,53,35,3,827de8ad51cffc3d91c0bb997cbd335195f10056,src/utils/dom.js,16,22,38,2016-09-08 20:55:18
6109,2b374d397ae8880ce04b3a65f6740cee478101da,Fix #280,Limon Monte,53,35,3,60500db3224517eb3ed98acf2717159840ce4b95,test/tests.js,13,0,13,2016-09-08 20:55:18
6110,632e3b3a17885dc3070d109f265612d380829a37,Fix state machine example: resetDefault(),Limon Monte,20,13,1,41c72cb7e9ebc40c63f803d526f316a6e1b92b92,index.html,20,13,33,2016-09-08 20:02:34
6111,5337e8335fd7e33bdda427b4defcc3647b1efcfc,"Move state machine docs, tiny typo fixes",Limon Monte,17,16,1,d5b0a2eb031e7643397e4d4a3203987e6ab0fe50,README.md,17,16,33,2016-09-07 10:43:07
6112,4d9f46b598849052be960e89314e8baa1846ddd0,State machine doc upgrade (#276),Simon Morris,19,2,1,4ef5690dd7d09770d5c190e8a303c3fb1f899788,README.md,19,2,21,2016-09-07 10:16:35
6113,c0cd02b48bf248c73fe32795f10d980c16cb44e4,v4.2.6,Limon Monte,136,135,7,98807b143e571f212285ff3710a6149113ad84c8,dist/sweetalert2.common.js,4,4,8,2016-09-03 15:21:36
6114,c0cd02b48bf248c73fe32795f10d980c16cb44e4,v4.2.6,Limon Monte,136,135,7,2c5bbf6d65b8ba674b21ef6d80e2f6ec557ea474,dist/sweetalert2.css,125,124,249,2016-09-03 15:21:36
6115,c0cd02b48bf248c73fe32795f10d980c16cb44e4,v4.2.6,Limon Monte,136,135,7,ab202658716a1f9098b7641efe83a53396ce42c2,dist/sweetalert2.js,4,4,8,2016-09-03 15:21:36
6116,c0cd02b48bf248c73fe32795f10d980c16cb44e4,v4.2.6,Limon Monte,136,135,7,ed646993699b1e8ce74df2c8c80028d767929bcb,dist/sweetalert2.min.css,1,1,2,2016-09-03 15:21:36
6117,c0cd02b48bf248c73fe32795f10d980c16cb44e4,v4.2.6,Limon Monte,136,135,7,9a10781c391a8998762ec3347ebd5da05343888f,dist/sweetalert2.min.js,1,1,2,2016-09-03 15:21:36
6118,c0cd02b48bf248c73fe32795f10d980c16cb44e4,v4.2.6,Limon Monte,136,135,7,183c61a4ff28419fa5a10159757d6267bb0e0057,dist/sweetalert2.min.js.gz,0,0,0,2016-09-03 15:21:36
6119,c0cd02b48bf248c73fe32795f10d980c16cb44e4,v4.2.6,Limon Monte,136,135,7,a525e7980a25dbdfa26d0bc01c0fd5f3fa03c4ce,package.json,1,1,2,2016-09-03 15:21:36
